# Copyright (c) 2025 Your Name. All rights reserved. This data may not be used, modified, or distributed without permission. License: All Rights Reserved



Date,Close,High,Low,Open,Volume
2024-04-10,0.9209205508232117,0.9316626191139221,0.9203272461891174,0.9209205508232117,0
2024-04-11,0.931011974811554,0.9345968961715698,0.9297568798065186,0.931011974811554,0
2024-04-12,0.9322792887687683,0.9413802027702332,0.9321488738059998,0.9322792887687683,0
2024-04-15,0.9391964673995972,0.9413979649543762,0.9376640319824219,0.9391964673995972,0
2024-04-16,0.9411764740943909,0.9431204199790955,0.938658595085144,0.9411764740943909,0
2024-04-17,0.9415575265884399,0.9427114129066467,0.9387732148170471,0.9415575265884399,0
2024-04-18,0.9373125433921814,0.9392052292823792,0.935488760471344,0.9373125433921814,0
2024-04-19,0.9395405650138855,0.9424626231193542,0.9366278052330017,0.9395405650138855,0
2024-04-22,0.9382975101470947,0.9412030577659607,0.937163233757019,0.938323974609375,0
2024-04-23,0.9386498928070068,0.9399468302726746,0.9337242841720581,0.9386498928070068,0
2024-04-24,0.9343349933624268,0.936443567276001,0.9333930611610413,0.9343349933624268,0
2024-04-25,0.9346579909324646,0.9364699125289917,0.93205326795578,0.9346579909324646,0
2024-04-26,0.9321749806404114,0.9367945194244385,0.9300509095191956,0.9321749806404114,0
2024-04-29,0.9340295195579529,0.9354361891746521,0.9316885471343994,0.9340295195579529,0
2024-04-30,0.9332450032234192,0.9360316395759583,0.9316539168357849,0.9332450032234192,0
2024-05-01,0.9375410079956055,0.9390112161636353,0.9356287717819214,0.9375410079956055,0
2024-05-02,0.9330620765686035,0.9367243051528931,0.9321662783622742,0.9330620765686035,0
2024-05-03,0.9320011734962463,0.9324879050254822,0.9251634478569031,0.9320011734962463,0
2024-05-06,0.9295840263366699,0.9297309517860413,0.9267668724060059,0.9295840263366699,0
2024-05-07,0.9287638664245605,0.9298865795135498,0.9270933866500854,0.9287638664245605,0
2024-05-08,0.9302325248718262,0.9315323233604431,0.9296877384185791,0.9302325248718262,0
2024-05-09,0.9305528402328491,0.9324009418487549,0.9275577664375305,0.9305528402328491,0
2024-05-10,0.9276438355445862,0.9292299151420593,0.9268355965614319,0.9276438355445862,0
2024-05-13,0.9285137057304382,0.9288501143455505,0.9253861904144287,0.9285137057304382,0
2024-05-14,0.9265264272689819,0.9279881119728088,0.923744797706604,0.9265264272689819,0
2024-05-15,0.9247186183929443,0.9248127341270447,0.9196586012840271,0.9247186183929443,0
2024-05-16,0.91834956407547,0.9212599396705627,0.9178690314292908,0.91834956407547,0
2024-05-17,0.9201833009719849,0.9228411912918091,0.9192613363265991,0.9201833009719849,0
2024-05-20,0.9197094440460205,0.9212429523468018,0.9187629222869873,0.9197094440460205,0
2024-05-21,0.920810341835022,0.9220669269561768,0.9195740222930908,0.920810341835022,0
2024-05-22,0.9212684631347656,0.9240521192550659,0.9205560088157654,0.9212684631347656,0
2024-05-23,0.9238131046295166,0.9248555302619934,0.920759379863739,0.9238131046295166,0
2024-05-24,0.9248725771903992,0.9254974722862244,0.9211920499801636,0.9248725771903992,0
2024-05-27,0.9219053983688354,0.922398567199707,0.920208752155304,0.9219053983688354,0
2024-05-28,0.9207000732421875,0.9209375381469727,0.9183664321899414,0.9207000732421875,0
2024-05-29,0.9214891791343689,0.925154983997345,0.9209545254707336,0.9214891791343689,0
2024-05-30,0.9258230924606323,0.9269559383392334,0.9220754504203796,0.9258230924606323,0
2024-05-31,0.9232587218284607,0.92498379945755,0.9190247654914856,0.9232587218284607,0
2024-06-03,0.9214551448822021,0.9235571622848511,0.9182905554771423,0.9214551448822021,0
2024-06-04,0.9170105457305908,0.9207679033279419,0.9161200523376465,0.9170105457305908,0
2024-06-05,0.9190078377723694,0.9207763671875,0.91834956407547,0.9190078377723694,0
2024-06-06,0.9196248054504395,0.9205560088157654,0.9176079630851746,0.9196248054504395,0
2024-06-07,0.9183580279350281,0.925548791885376,0.917330265045166,0.9183580279350281,0
2024-06-10,0.9278072714805603,0.931714653968811,0.9275491833686829,0.9278072714805603,0
2024-06-11,0.9290831089019775,0.9327749013900757,0.9282550811767578,0.9290831089019775,0
2024-06-12,0.9311160445213318,0.9316191077232361,0.9215570688247681,0.9311160445213318,0
2024-06-13,0.92498379945755,0.9299730658531189,0.9245562553405762,0.92498379945755,0
2024-06-14,0.9312548041343689,0.9374004006385803,0.930674135684967,0.9312548041343689,0
2024-06-17,0.9344396591186523,0.9357250928878784,0.9324443936347961,0.9344396591186523,0
2024-06-18,0.9310726523399353,0.9337068200111389,0.929298996925354,0.9310726523399353,0
2024-06-19,0.9311419725418091,0.932331383228302,0.9299817085266113,0.9312286972999573,0
2024-06-20,0.9305788278579712,0.9340295195579529,0.9304056167602539,0.9305788278579712,0
2024-06-21,0.9340730905532837,0.9371192455291748,0.9327923059463501,0.9340730905532837,0
2024-06-24,0.9356988072395325,0.9359702467918396,0.9305528402328491,0.9356988072395325,0
2024-06-25,0.9317753911018372,0.9353312253952026,0.9307693243026733,0.9317753911018372,0
2024-06-26,0.9337940216064453,0.9374794960021973,0.9330360293388367,0.9337940216064453,0
2024-06-27,0.9363558292388916,0.9366803765296936,0.9323400855064392,0.9363558292388916,0
2024-06-28,0.9338725209236145,0.9359790086746216,0.9327836036682129,0.9338725209236145,0
2024-07-01,0.9316191077232361,0.933009922504425,0.9280397891998291,0.9316191077232361,0
2024-07-02,0.9314196109771729,0.9336631894111633,0.9306221008300781,0.9314196109771729,0
2024-07-03,0.9304143190383911,0.9314455389976501,0.9246246218681335,0.9304143190383911,0
2024-07-04,0.9267153739929199,0.927385687828064,0.924727201461792,0.9267153739929199,0
2024-07-05,0.9250351190567017,0.9250437021255493,0.9226794838905334,0.9250351190567017,0
2024-07-08,0.923787534236908,0.924727201461792,0.9221093654632568,0.923787534236908,0
2024-07-09,0.9233354926109314,0.9254117608070374,0.9230882525444031,0.9233354926109314,0
2024-07-10,0.9246930480003357,0.9250693917274475,0.923488974571228,0.9246930480003357,0
2024-07-11,0.9231224060058594,0.9231905937194824,0.9175995588302612,0.9231224060058594,0
2024-07-12,0.9197854399681091,0.9207255244255066,0.9165398478507996,0.9197854399681091,0
2024-07-15,0.9186954498291016,0.9188643097877502,0.9156335592269897,0.9186954498291016,0
2024-07-16,0.9175995588302612,0.9198193550109863,0.9170021414756775,0.9175995588302612,0
2024-07-17,0.9172881245613098,0.9178522825241089,0.9135172963142395,0.9172881245613098,0
2024-07-18,0.9141854047775269,0.9170105457305908,0.9140517115592957,0.9141854047775269,0
2024-07-19,0.9173470139503479,0.9193711280822754,0.9174227118492126,0.9173470139503479,0
2024-07-22,0.9175490736961365,0.9197009205818176,0.9177006483078003,0.9175490736961365,0
2024-07-23,0.9183242321014404,0.9221519827842712,0.9177173972129822,0.9183242321014404,0
2024-07-24,0.921735405921936,0.9237021803855896,0.9202764630317688,0.921735405921936,0
2024-07-25,0.9226028919219971,0.923616886138916,0.9204797148704529,0.9226028919219971,0
2024-07-26,0.9215825200080872,0.9224241375923157,0.9201240539550781,0.9215825200080872,0
2024-07-29,0.9214127659797668,0.9257030487060547,0.9199886322021484,0.9214127659797668,0
2024-07-30,0.924316942691803,0.9260116219520569,0.922849714756012,0.924316942691803,0
2024-07-31,0.9245562553405762,0.9252405166625977,0.921735405921936,0.9245562553405762,0
2024-08-01,0.9239583015441895,0.9278331398963928,0.922934889793396,0.9239583015441895,0
2024-08-02,0.9270418286323547,0.9274458885192871,0.9152564406394958,0.9270418286323547,0
2024-08-05,0.9165987372398376,0.9180375933647156,0.9085209965705872,0.9165987372398376,0
2024-08-06,0.9131919741630554,0.9170862436294556,0.9122006297111511,0.9131919741630554,0
2024-08-07,0.9153150320053101,0.9169096350669861,0.9143944382667542,0.9153150320053101,0
2024-08-08,0.9151224493980408,0.9189571738243103,0.9136925935745239,0.9151224493980408,0
2024-08-09,0.9161536693572998,0.9167582988739014,0.914904773235321,0.9161536693572998,0
2024-08-12,0.916338324546814,0.9164223074913025,0.9141937494277954,0.916338324546814,0
2024-08-13,0.9144780039787292,0.9161703586578369,0.9122755527496338,0.9144780039787292,0
2024-08-14,0.9094546437263489,0.9101251363754272,0.905255913734436,0.9094546437263489,0
2024-08-15,0.9081167578697205,0.913241982460022,0.9078364968299866,0.9081167578697205,0
2024-08-16,0.9113942980766296,0.9113277792930603,0.9087356925010681,0.9113942980766296,0
2024-08-19,0.9070788621902466,0.9071940183639526,0.9031710028648376,0.9070788621902466,0
2024-08-20,0.9020711779594421,0.9032281637191772,0.8996769785881042,0.9020711779594421,0
2024-08-21,0.8986905813217163,0.9007142782211304,0.8970943093299866,0.8986905813217163,0
2024-08-22,0.896475076675415,0.9009820818901062,0.8963544964790344,0.896475076675415,0
2024-08-23,0.8995799422264099,0.9004141688346863,0.893231987953186,0.8995799422264099,0
2024-08-26,0.8938946723937988,0.8966841101646423,0.8928173184394836,0.8938946723937988,0
2024-08-27,0.8957041501998901,0.8967966437339783,0.8945664167404175,0.8957202434539795,0
2024-08-28,0.8946864604949951,0.9005358219146729,0.8944783806800842,0.8946864604949951,0
2024-08-29,0.8989248871803284,0.9044862389564514,0.8976660966873169,0.8989248871803284,0
2024-08-30,0.9025270342826843,0.9046581387519836,0.901323139667511,0.9025270342826843,0
2024-09-02,0.9054362773895264,0.9056576490402222,0.902771532535553,0.9054362773895264,0
2024-09-03,0.9035791158676147,0.9063389301300049,0.9033423662185669,0.9035791158676147,0
2024-09-04,0.9051001667976379,0.9057642817497253,0.9013637900352478,0.9051001667976379,0
2024-09-05,0.9025759696960449,0.90297532081604,0.8993695974349976,0.9025759696960449,0
2024-09-06,0.9000495076179504,0.9036280512809753,0.8969977498054504,0.9000495076179504,0
2024-09-09,0.9019898176193237,0.9062075018882751,0.901648223400116,0.9019898176193237,0
2024-09-10,0.9062321782112122,0.9078199863433838,0.9050346612930298,0.9061992764472961,0
2024-09-11,0.9074327945709229,0.9089174270629883,0.9045926928520203,0.9074327945709229,0
2024-09-12,0.9082157015800476,0.9085953235626221,0.9052395820617676,0.9082157015800476,0
2024-09-13,0.9027063250541687,0.9030486941337585,0.900876522064209,0.9027063250541687,0
2024-09-16,0.9018840193748474,0.90203857421875,0.8981014490127563,0.9018840193748474,0
2024-09-17,0.8985452055931091,0.8998713493347168,0.8972069621086121,0.8985452055931091,0
2024-09-18,0.8990865349769592,0.9002277851104736,0.8977144360542297,0.8990865349769592,0
2024-09-19,0.8998713493347168,0.9033178687095642,0.8945584297180176,0.8998713493347168,0
2024-09-20,0.8961135745048523,0.8979158997535706,0.8943743705749512,0.8961135745048523,0
2024-09-23,0.8960734009742737,0.9022258520126343,0.895495593547821,0.8960734009742737,0
2024-09-24,0.899992823600769,0.9006575345993042,0.8958485722541809,0.899992823600769,0
2024-09-25,0.8935990929603577,0.897529125213623,0.8919174075126648,0.8935990929603577,0
2024-09-26,0.898391842842102,0.8987632989883423,0.8937508463859558,0.898391842842102,0
2024-09-27,0.8947104811668396,0.898771345615387,0.8929049372673035,0.8947104811668396,0
2024-09-30,0.89533531665802,0.8980208039283752,0.8921880125999451,0.89533531665802,0
2024-10-01,0.8979803919792175,0.9041427969932556,0.8973761200904846,0.8979803919792175,0
2024-10-02,0.9038894176483154,0.9063553810119629,0.9023479223251343,0.9038894176483154,0
2024-10-03,0.9052640795707703,0.9083395004272461,0.9053051471710205,0.9052640795707703,0
2024-10-04,0.9061992764472961,0.9127835631370544,0.9058545231819153,0.9061992764472961,0
2024-10-07,0.911477267742157,0.9128252267837524,0.910398542881012,0.911477267742157,0
2024-10-08,0.9112281799316406,0.9123255610466003,0.9094464182853699,0.9112281799316406,0
2024-10-09,0.9111534357070923,0.914093554019928,0.9108796119689941,0.9111534357070923,0
2024-10-10,0.9139681458473206,0.9162795543670654,0.9130085110664368,0.9139681458473206,0
2024-10-11,0.9146285653114319,0.9151558876037598,0.9129418134689331,0.9146285653114319,0
2024-10-14,0.9155077338218689,0.9170189499855042,0.9143693447113037,0.9155077338218689,0
2024-10-15,0.9167079329490662,0.9186869859695435,0.9160781502723694,0.9167079329490662,0
2024-10-16,0.9188136458396912,0.9201325178146362,0.9173722863197327,0.9188136458396912,0
2024-10-17,0.9209545254707336,0.924906849861145,0.920208752155304,0.9209545254707336,0
2024-10-18,0.9234803915023804,0.9237021803855896,0.9205390214920044,0.9234803915023804,0
2024-10-21,0.9201409816741943,0.9242998361587524,0.9201070666313171,0.9201409816741943,0
2024-10-22,0.9246246218681335,0.9257973432540894,0.9227220416069031,0.9246246218681335,0
2024-10-23,0.9262089729309082,0.9291952848434448,0.9254117608070374,0.9262089729309082,0
2024-10-24,0.9276438355445862,0.9283930659294128,0.9250950217247009,0.9276438355445862,0
2024-10-25,0.9239155650138855,0.9249495267868042,0.9225773215293884,0.9239155650138855,0
2024-10-28,0.9262946844100952,0.9276438355445862,0.9236851334571838,0.9262946844100952,0
2024-10-29,0.9245562553405762,0.9285137057304382,0.9237107634544373,0.9245562553405762,0
2024-10-30,0.9241973161697388,0.9251378774642944,0.9203187823295593,0.9241973161697388,0
2024-10-31,0.9209375381469727,0.9221264123916626,0.9184675812721252,0.9209375381469727,0
2024-11-01,0.9187798500061035,0.9218629598617554,0.9171115159988403,0.9187798500061035,0
2024-11-04,0.9196670651435852,0.9199886322021484,0.9162207841873169,0.9196670651435852,0
2024-11-05,0.919650137424469,0.9197939038276672,0.9157593250274658,0.919650137424469,0
2024-11-06,0.9146453142166138,0.9360228776931763,0.9147205948829651,0.9146453142166138,0
2024-11-07,0.9318448305130005,0.9334018230438232,0.9238301515579224,0.9318448305130005,0
2024-11-08,0.9263976812362671,0.9337329268455505,0.9262089729309082,0.9263976812362671,0
2024-11-11,0.933340847492218,0.9409107565879822,0.9322183728218079,0.933340847492218,0
2024-11-12,0.9380863308906555,0.9436811208724976,0.9378311634063721,0.9380863308906555,0
2024-11-13,0.9419477581977844,0.9471669793128967,0.9391170740127563,0.9419477581977844,0
2024-11-14,0.9466290473937988,0.9525261521339417,0.945152759552002,0.9466290473937988,0
2024-11-15,0.9497398138046265,0.9502090811729431,0.9441978931427002,0.9497398138046265,0
2024-11-18,0.9493790864944458,0.9496045112609863,0.9446439146995544,0.9493790864944458,0
2024-11-19,0.9438859224319458,0.9499834179878235,0.943396270275116,0.9438859224319458,0
2024-11-20,0.9427914023399353,0.9517011642456055,0.942542552947998,0.9427914023399353,0
2024-11-21,0.9482628107070923,0.9552284479141235,0.9474452137947083,0.9482628107070923,0
2024-11-22,0.9552648663520813,0.967155396938324,0.9527166485786438,0.9552648663520813,0
2024-11-25,0.9542986750602722,0.9570202827453613,0.9497848153114319,0.9542986750602722,0
2024-11-26,0.9575241804122925,0.9590854048728943,0.9484246373176575,0.9575241804122925,0
2024-11-27,0.9532525539398193,0.9547451138496399,0.9449205994606018,0.9532525539398193,0
2024-11-28,0.9467993378639221,0.9497488141059875,0.9467723965644836,0.9467813968658447,0
2024-11-29,0.9468710422515869,0.9486315846443176,0.9438236355781555,0.9468710422515869,0
2024-12-02,0.9484516382217407,0.9558401703834534,0.9483616948127747,0.9483616948127747,0
2024-12-03,0.9523810148239136,0.9540801048278809,0.9496946334838867,0.9523810148239136,0
2024-12-04,0.951511025428772,0.9547633528709412,0.948784589767456,0.951511025428772,0
2024-12-05,0.9512937068939209,0.9516105651855469,0.9444922208786011,0.9512937068939209,0
2024-12-06,0.944706380367279,0.9482897520065308,0.9410879015922546,0.944706380367279,0
2024-12-09,0.9465305209159851,0.9494872689247131,0.9440820217132568,0.9465305209159851,0
2024-12-10,0.9474632143974304,0.9523990750312805,0.946342408657074,0.9474632143974304,0
2024-12-11,0.9495593905448914,0.9541074633598328,0.9488475918769836,0.9495593905448914,0
2024-12-12,0.9518370032310486,0.9556301236152649,0.9497307538986206,0.9518370032310486,0
2024-12-13,0.9548453688621521,0.956589937210083,0.9503806233406067,0.9548453688621521,0
2024-12-16,0.9515562653541565,0.9546721577644348,0.9503445029258728,0.9515562653541565,0
2024-12-17,0.9508957266807556,0.954253077507019,0.9494692087173462,0.9508957266807556,0
2024-12-18,0.9528619647026062,0.9553288817405701,0.9512485265731812,0.9528619647026062,0
2024-12-19,0.9662302136421204,0.9660062789916992,0.9595455527305603,0.9662302136421204,0
2024-12-20,0.9648411870002747,0.9667813181877136,0.958561360836029,0.9648411870002747,0
2024-12-23,0.958561360836029,0.9629643559455872,0.957377552986145,0.958561360836029,0
2024-12-24,0.9611133337020874,0.9627604484558105,0.9607070684432983,0.9611133337020874,0
2024-12-25,0.9614460468292236,0.9626677632331848,0.9588647484779358,0.9614460468292236,0
2024-12-26,0.9616678953170776,0.9623897671699524,0.9594811201095581,0.9616678953170776,0
2024-12-27,0.9595179557800293,0.9610763788223267,0.9575150012969971,0.9595179557800293,0
2024-12-30,0.9589014649391174,0.963976263999939,0.956260621547699,0.9589014649391174,0
2024-12-31,0.9610117077827454,0.9664170145988464,0.9593522548675537,0.9610117077827454,0
2025-01-02,0.9660715460777283,0.9776508808135986,0.9638553857803345,0.9660715460777283,0
2025-01-03,0.9739469289779663,0.9741841554641724,0.9704874157905579,0.9739469289779663,0
2025-01-06,0.9704498052597046,0.971307635307312,0.9583134055137634,0.9704498052597046,0
2025-01-07,0.9630756974220276,0.9653627872467041,0.9584235548973083,0.9630756974220276,0
2025-01-08,0.9667906761169434,0.9731791615486145,0.9655025601387024,0.9667906761169434,0
2025-01-09,0.9695465564727783,0.97223299741745,0.9688984155654907,0.9695465564727783,0
2025-01-10,0.9711565971374512,0.9784832000732422,0.9697816371917725,0.9711565971374512,0
2025-01-13,0.9762193560600281,0.9821735620498657,0.9756478071212769,0.9762193560600281,0
2025-01-14,0.9742031693458557,0.9766674041748047,0.970553457736969,0.9742031693458557,0
2025-01-15,0.9703086018562317,0.973823606967926,0.9662395715713501,0.9703086018562317,0
2025-01-16,0.9713924527168274,0.9743928909301758,0.969809889793396,0.9713924527168274,0
2025-01-17,0.970760703086853,0.9740797281265259,0.9681479334831238,0.970760703086853,0
2025-01-20,0.9730466604232788,0.972876250743866,0.9590762257575989,0.9730466604232788,0
2025-01-21,0.9596837162971497,0.966753363609314,0.9584603309631348,0.9596837162971497,0
2025-01-22,0.9610210061073303,0.9615292549133301,0.9563886523246765,0.9610210061073303,0
2025-01-23,0.9607901573181152,0.9630478620529175,0.9592602252960205,0.9607901573181152,0
2025-01-24,0.960162878036499,0.9603657126426697,0.950687825679779,0.960162878036499,0
2025-01-27,0.9553744196891785,0.9565991163253784,0.9494151473045349,0.9553744196891785,0
2025-01-28,0.9574416875839233,0.96019047498703,0.9564801454544067,0.9574416875839233,0
2025-01-29,0.9588463306427002,0.9630942940711975,0.9575608968734741,0.9588463306427002,0
2025-01-30,0.9593061804771423,0.9624083042144775,0.9556209444999695,0.9593061804771423,0
2025-01-31,0.9618898630142212,0.9651390910148621,0.9604302048683167,0.9618898630142212,0
2025-02-03,0.9759621024131775,0.9793359637260437,0.9682323336601257,0.9759621024131775,0
2025-02-04,0.9684104919433594,0.9731791615486145,0.9627789258956909,0.9684104919433594,0
2025-02-05,0.9641620516777039,0.9644131064414978,0.9582858085632324,0.9641620516777039,0
2025-02-06,0.9615292549133301,0.9658289551734924,0.9611040949821472,0.9615292549133301,0
2025-02-07,0.9629643559455872,0.9685885906219482,0.9610394835472107,0.9629643559455872,0
2025-02-10,0.9698662757873535,0.9709868431091309,0.9674922823905945,0.9698662757873535,0
2025-02-11,0.9707984328269958,0.9716379642486572,0.9661089181900024,0.9707984328269958,0
2025-02-12,0.9649249911308289,0.9691706299781799,0.9619362354278564,0.9649249911308289,0
2025-02-13,0.9622787237167358,0.963474690914154,0.9573867321014404,0.9622787237167358,0
2025-02-14,0.9559863209724426,0.9571484327316284,0.9511761665344238,0.9559863209724426,0
2025-02-17,0.953416109085083,0.9554201364517212,0.9518551230430603,0.953416109085083,0
2025-02-18,0.9538434743881226,0.957643449306488,0.9536616206169128,0.9538434743881226,0
2025-02-19,0.9571942090988159,0.9611502289772034,0.955931544303894,0.9571942090988159,0
2025-02-20,0.9597020745277405,0.9597942233085632,0.9544079303741455,0.9597020745277405,0
2025-02-21,0.9523990750312805,0.9570385217666626,0.9519548416137695,0.9523990750312805,0
2025-02-24,0.9547724723815918,0.9566082954406738,0.9498299956321716,0.9547724723815918,0
2025-02-25,0.9560137987136841,0.9562972784042358,0.9507691860198975,0.9560137987136841,0
2025-02-26,0.9505612254142761,0.9545901417732239,0.9501819014549255,0.9505612254142761,0
2025-02-27,0.95337975025177,0.9612150192260742,0.9535342454910278,0.95337975025177,0
2025-02-28,0.9620935320854187,0.9632520079612732,0.9596928358078003,0.9620935320854187,0
2025-03-03,0.9603657126426697,0.9624916911125183,0.9523899555206299,0.9603657126426697,0
2025-03-04,0.9538434743881226,0.9550186991691589,0.9470683932304382,0.9538434743881226,0
2025-03-05,0.9412650465965271,0.9431648254394531,0.9271965026855469,0.9412650465965271,0
2025-03-06,0.926449179649353,0.9274716973304749,0.9215995073318481,0.926449179649353,0
2025-03-07,0.9271019697189331,0.9275405406951904,0.9186363816261292,0.9271019697189331,0
2025-03-10,0.9208272099494934,0.9254375100135803,0.9197770953178406,0.9208272099494934,0
2025-03-11,0.9226794838905334,0.9228242635726929,0.9149298071861267,0.9226794838905334,0
2025-03-12,0.9163299202919006,0.9193542003631592,0.9149298071861267,0.9163299202919006,0
2025-03-13,0.9186869859695435,0.923992395401001,0.9176669120788574,0.9186869859695435,0
2025-03-14,0.921302318572998,0.9232673048973083,0.9166070222854614,0.921302318572998,0
2025-03-17,0.9191007614135742,0.920098602771759,0.9149967432022095,0.9191007614135742,0
2025-03-18,0.9159271121025085,0.917751133441925,0.9129418134689331,0.9159271121025085,0
2025-03-19,0.9143274426460266,0.9195317625999451,0.913675844669342,0.9143274426460266,0
2025-03-20,0.9165903329849243,0.9244109392166138,0.9159942269325256,0.9165903329849243,0
2025-03-21,0.9211410880088806,0.925548791885376,0.9208866357803345,0.9211410880088806,0
2025-03-24,0.9229605197906494,0.9267840385437012,0.9211410880088806,0.9229605197906494,0
2025-03-25,0.9256860017776489,0.9278072714805603,0.923378050327301,0.9256860017776489,0
2025-03-26,0.9270418286323547,0.928712010383606,0.9257631301879883,0.9270418286323547,0
2025-03-27,0.931011974811554,0.9310293793678284,0.924316942691803,0.931011974811554,0
2025-03-28,0.925891637802124,0.9288672804832458,0.9221349358558655,0.925891637802124,0
2025-03-31,0.9239326119422913,0.9272050857543945,0.9218373894691467,0.9239326119422913,0
2025-04-01,0.9243853092193604,0.9277297854423523,0.92336106300354,0.9243853092193604,0
2025-04-02,0.9263805150985718,0.9274975657463074,0.9197601675987244,0.9263805150985718,0
2025-04-03,0.9170105457305908,0.9190500378608704,0.8984565138816833,0.9170105457305908,0
2025-04-04,0.905551016330719,0.9121008515357971,0.9004060626029968,0.9053869843482971,0
2025-04-07,0.9105311632156372,0.9172629117965698,0.9049855470657349,0.9105311632156372,0
2025-04-08,0.9162375330924988,0.9181555509567261,0.9097856879234314,0.9162375330924988,0
2025-04-09,0.9107800126075745,0.9115022420883179,0.9013394117355347,0.9107800126075745,0
2025-04-10,1.1081559658050537,1.1090162992477417,1.0945708751678467,1.0958904027938843,0
